event,eventLabel,date,start_date,end_date,countryLabel,locationLabel,participantLabel,biggerWarInstanceLabel,smallerWarInstanceLabel,casualties,isReligious,isCivil
http://www.wikidata.org/entity/Q638587,Russo-Turkish War (1736–1739),1739-10-03T00:00:00Z,1736-01-01T00:00:00Z,1739-09-18T00:00:00Z,,Crimean Khanate,"Russian Empire, Ottoman Empire, Habsburg monarchy",Russo-Turkish wars,"Battle of Cape Lori, Battle of Azov, Battle of Grocka, the siege of Azov (1736), Siege of Ochakov, Battle of Stavuchany, Battle of Banja Luka",,no,no
http://www.wikidata.org/entity/Q638850,Smyrniote crusades,1343-01-01T00:00:00Z,1343-01-01T00:00:00Z,1351-01-01T00:00:00Z,,İzmir,"Kingdom of Cyprus, Dauphiné, Order of Hospitallers, Beylik of Aydın, Papal States, Republic of Venice",Crusades,Battle of Pallene,,no,no
http://www.wikidata.org/entity/Q641185,Siamese–Vietnamese War of 1841–1845,1841-01-01T00:00:00Z,1841-01-01T00:00:00Z,1845-01-01T00:00:00Z,,Cambodia,"Nguyen dynasty, Siamese Empire, Cambodia",Siamese-Vietnamese wars,,,no,no
http://www.wikidata.org/entity/Q643925,War of Dagestan,1999-09-14T00:00:00Z,1999-08-02T00:00:00Z,1999-09-14T00:00:00Z,,Dagestan,"Russia, Islamic Djamaat of Dagestan",Chechen–Russian conflict,"Tsumadinsky-Botlikhsky campaign, Wahhabi capture of Novolakskoye, Tukhchar massacre, Battle for Donkey's Ear Height, Disaster of the Armavir Spetsnaz, Wahhabi capture of Height 715,3",,no,no
http://www.wikidata.org/entity/Q643987,Perusine War,,-0040-01-01T00:00:00Z,-0039-01-01T00:00:00Z,,Rome,Ancient Rome,,Battle of Perugia,,no,no
http://www.wikidata.org/entity/Q644589,Toyota War,1987-09-11T00:00:00Z,1986-12-16T00:00:00Z,1987-09-11T00:00:00Z,,Borkou-Ennedi-Tibesti Prefecture,"history of Libya under Muammar Gaddafi, Chadian National Armed Forces, France, People's Armed Forces (Chad), Democratic Revolutionary Council",Chadian–Libyan war,"Battle of Fada, Battle of Maaten al-Sarra, Battle of Aouzou, Ouadi Doum air raid",,no,no
http://www.wikidata.org/entity/Q651008,Corinthian War,,-0394-01-01T00:00:00Z,-0386-01-01T00:00:00Z,,Ancient Greece,"history of Athens, Corinth, Sparta, Argos, Achaemenid Empire, Peloponnesian League, Thebes",Spartan hegemony,"Battle of Cremaste, Battle of Nemea, Battle of Haliartus, Battle of Coronea, Battle of Lechaeum, Battle of Corinth",,no,no
http://www.wikidata.org/entity/Q651277,Rappenkrieg,,1612-07-01T00:00:00Z,1614-09-01T00:00:00Z,,,House of Habsburg,,,,no,no
http://www.wikidata.org/entity/Q652284,1982 Ethiopian–Somali Border War,1982-01-01T00:00:00Z,1982-06-01T00:00:00Z,1982-08-01T00:00:00Z,,,"Somali Salvation Democratic Front, Somali Democratic Republic, Derg","Conflicts in the Horn of Africa, Ethiopian–Somali conflict",,,no,no
http://www.wikidata.org/entity/Q652285,Indo-Pakistani War of 1947,1947-01-01T00:00:00Z,1947-10-22T00:00:00Z,1949-01-01T00:00:00Z,,"Kashmir, Jammu and Kashmir","Dominion of India, Dominion of Pakistan",Indo-Pakistani wars and conflicts,"Mirpur Massacre of 1947, Siege of Skardu",,no,no
http://www.wikidata.org/entity/Q653706,Syro-Ephraimite War,,-0735-01-01T00:00:00Z,-0731-01-01T00:00:00Z,,Palestine,,,,,no,no
http://www.wikidata.org/entity/Q655480,Quasi-War,1800-09-30T00:00:00Z,1798-07-07T00:00:00Z,1800-09-30T00:00:00Z,,Atlantic Ocean,"French First Republic, Kingdom of Great Britain, United States of America",French Revolutionary Wars,"Capture of USS Retaliation, USS Boston vs Berceau, USS Enterprise vs Flambeau, USS Delaware vs La Croyable, USS Constellation vs La Vengeance, Battle of Puerto Plata Harbor, USS Constellation vs L'Insurgente, Action of 1 January 1800",,no,no
http://www.wikidata.org/entity/Q656186,Fronde,1648-01-01T00:00:00Z,1648-01-01T00:00:00Z,1653-01-01T00:00:00Z,Kingdom of France,,,Franco-Spanish War (1635–1659),Battle of the Faubourg St Antoine,,no,no
http://www.wikidata.org/entity/Q657055,Greco-Turkish War (1897),1897-01-01T00:00:00Z,1897-04-17T00:00:00Z,1897-05-20T00:00:00Z,,Greece,"Kingdom of Greece, Ottoman Empire",Greco-Turkish War,"Battle of Farsala, Battle of Domokos, Battle of Velestino",,no,no
http://www.wikidata.org/entity/Q657967,Second Barons' War,1264-01-01T00:00:00Z,1264-01-01T00:00:00Z,1267-01-01T00:00:00Z,,England,,,"Battle of Evesham, Battle of Lewes, Siege of Kenilworth, Battle of Northampton",,no,no
http://www.wikidata.org/entity/Q670984,Rappenkrieg,,1612-07-01T00:00:00Z,1614-09-01T00:00:00Z,,,Prince-Bishopric of Basel,,,,no,no
http://www.wikidata.org/entity/Q676068,War of Saint-Sardos,1324-01-01T00:00:00Z,1324-07-09T00:00:00Z,1324-09-30T00:00:00Z,,Duchy of Aquitaine,"France in the Middle Ages, Kingdom of England",Anglo-French Wars,,,no,no
http://www.wikidata.org/entity/Q677316,Social War,,-0090-01-01T00:00:00Z,-0087-01-01T00:00:00Z,Italy,Italy,"Ancient Rome, Iapyges, Hirpini, Lucania, Picentes, Pompeii, Paeligni, Frentani, Marsi, Marrucini, Venosa, Socii, Vestini, Samnium",,"Battle of Canusium, Battle of Acerrae, Battle of Fucine Lake, Battle of the Tolenus River, Battle of Asculum",,no,no
http://www.wikidata.org/entity/Q679589,First War of Kappel,1529-01-01T00:00:00Z,,,,,,Wars of Kappel,,,no,no
http://www.wikidata.org/entity/Q681416,French and Indian Wars,,1688-01-01T00:00:00Z,1763-01-01T00:00:00Z,,,,,French and Indian War,,no,no
http://www.wikidata.org/entity/Q682482,Russo-Swedish War of 1741-1743,,1741-01-01T00:00:00Z,1743-01-01T00:00:00Z,,Finland,"Sweden, Russian Empire",War of the Austrian Succession,Battle of Villmanstrand,,no,no
http://www.wikidata.org/entity/Q685683,First Schleswig War,,1848-03-24T00:00:00Z,1851-05-08T00:00:00Z,,Duchy of Schleswig,,,"Battle of Lottorf, Battle of Kolding, Battle of Idstedt, Battle of Heligoland (1849), Battle of Nybøl, Battle of Schleswig, Skirmish of Oversø, Battle of Mysunde (1848), Battle of Fredericia, Übergang über die Schlei, Skirmish of Århus, Battle of Bov, Battle of Eckernförde",,no,no
http://www.wikidata.org/entity/Q686564,Serbian-Ottoman War,,1876-06-30T00:00:00Z,1878-03-03T00:00:00Z,,Autonomous Province of Kosovo and Metohija,"Principality of Serbia, Russian Empire, Ottoman Empire",Serbian–Ottoman Wars,,,no,no
http://www.wikidata.org/entity/Q686731,Fraser Canyon War,1858-01-01T00:00:00Z,1858-01-01T00:00:00Z,1858-01-01T00:00:00Z,,,"Colony of British Columbia, Nlaka'pamux",,,,no,no
http://www.wikidata.org/entity/Q688308,Swedish War of Liberation,1521-01-01T00:00:00Z,1521-01-01T00:00:00Z,1523-01-01T00:00:00Z,,Scandinavia,,Dano-Swedish wars,"Conquest of Stockholm, Battle of Brunnbäck Ferry, Battle of Västerås, Conquest of Kalmar, Battle of Falun, Conquest of Uppsala",,no,no
http://www.wikidata.org/entity/Q690361,Long War,,1593-01-01T00:00:00Z,1606-01-01T00:00:00Z,,Hungary,"Kingdom of Hungary, Spain, Principality of Transylvania, Wallachia, Papal States, Holy Roman Empire, Crimean Khanate, Duchy of Ferrara, Zaporozhian Cossacks, Duchy of Savoy, Duchy of Mantua, Kingdom of Croatia, Nogai Horde, Grand Duchy of Tuscany, Order of Saint Stephen, Republic of Ragusa, Ottoman Empire, Uprising in Banat, Principality of Moldavia",Ottoman–Habsburg wars,"Battle of Brest, Battle of Braşov, Battle of Romhány, Siege of Tata, Siege of Nagykanizsa, Bocskai uprising, Battle of Székesfehérvár, Battle of Veszprém, Himara Revolt, Battle of Keresztes, Mariovo and Prilep Rebellion, Siege of Buda (1598), Battle of Călugăreni, Siege of Győr, Battle of Sellenberk, Battle of Sisak, Siege of Buda (1603), Serb Uprising of 1596–97, Thessaly rebellion, Battle of Giurgiu, Siege of Székesfehérvár, 1596 siege of Eger, Battle of Mirăslău, Uprising in Banat, Battle of Guruslău, Siege of Esztergom (1595), Battle of Klis",,no,no
http://www.wikidata.org/entity/Q692412,trade war,,,,,,,,"trade barrier, tariff",,no,no
http://www.wikidata.org/entity/Q692606,War between Switzerland and the House of Habsburg,,1291-01-01T00:00:00Z,1499-01-01T00:00:00Z,,Switzerland,,,"Gümmenenkrieg, Freiburg War, Battle of Grynau, Battle of Morgarten, Regensberger Fehde, Battle of Sempach, Destruction of Rapperswil, Battle of Dornbühl, Mordnacht von Zürich, Battle of Laupen, Battle of Schosshalde",,no,no
http://www.wikidata.org/entity/Q694835,Seventh Ottoman–Venetian War,,1714-12-09T00:00:00Z,1718-07-21T00:00:00Z,,"Peloponnese, Dalmatia, Corfu","Ottoman Empire, Republic of Venice, Habsburg monarchy",Ottoman–Venetian Wars,"Ottoman reconquest of the Morea, Battle of Elafonisos, Battle of Imbros, Action of 8 July 1716, Battle of Matapan, Siege of Corfu (1716)",,no,no
http://www.wikidata.org/entity/Q696389,Soviet–Japanese border conflicts,1932-01-01T00:00:00Z,1932-01-01T00:00:00Z,1939-01-01T00:00:00Z,,Northeast Asia,"Soviet Union, Mongolian People's Republic, Empire of Japan",interwar period,"Battle of Khalkhyn Temple, Kanchazu Island incident, Battle of Lake Khasan, Tauran incident, Battle of Nomonhan, Battles of Khalkhin Gol",,no,no
http://www.wikidata.org/entity/Q696848,Anglo-Iraqi War,1941-01-01T00:00:00Z,1941-05-02T00:00:00Z,1941-05-31T00:00:00Z,,Kingdom of Iraq,"Kingdom of Greece, 'Abd al-Ilah, Nazi Germany, Australia, Kingdom of Iraq, United Kingdom, Dominion of New Zealand, Kingdom of Italy",Mediterranean and Middle East theatre of World War II,Conflict at Rutbah,,no,no
http://www.wikidata.org/entity/Q698281,Italian War of 1521–1526,1521-01-01T00:00:00Z,1521-01-01T00:00:00Z,1526-01-01T00:00:00Z,Italy,Italy,"Spanish Empire, Kingdom of France, Kingdom of England, Papal States, Holy Roman Empire, Republic of Venice",Italian Wars,"Battle of Bicocca, Siege of Fuenterrabía, Battle of Pamplona, Assedio di Pavia (1522), Milan siege, Italian campaign of 1524–1525, Battle of Noáin, Battle of the Sesia, Siege of Mézières, Siege of Bayonne (1523), siege of Marseille, Battle of Esa, Battle of Pavia, Sack of Garlasco, Siege of Logroño",,no,no
http://www.wikidata.org/entity/Q698312,Aroostook War,1838-01-01T00:00:00Z,1838-01-01T00:00:00Z,1839-01-01T00:00:00Z,,Maine,"United States of America, United Kingdom of Great Britain and Ireland",,,,no,no
http://www.wikidata.org/entity/Q699511,Campaigns of 1796 in the French Revolutionary Wars,1796-01-01T00:00:00Z,1796-03-27T00:00:00Z,1797-10-17T00:00:00Z,,Northern Italy,,French Revolutionary Wars,"fall of the Republic of Venice, Battle of Valvasone, battle of Calliano, Battle of Fombio, Battle of Montenotte, Battle of Cembra",,no,no
http://www.wikidata.org/entity/Q699602,Cretan War,1645-01-01T00:00:00Z,1645-06-23T00:00:00Z,1669-01-01T00:00:00Z,"Ottoman Empire, France, Republic of Venice","Aegean Sea, Crete, Dalmatia","Maniots, Order of Hospitallers, Papal States, Kingdom of France, Ottoman Empire, Republic of Venice",Ottoman–Venetian Wars,"siege of Candia, Battle of Gradac (1666), Battle of Marina (1657), Siege of Rethymno, Battle of Zadvarje, Action of 18 May 1657, Action of 27 August 1661, Battle of San Pelagio, Battle of Focchies, Siege of Chania, Venetian expeditions to the Dardanelles, Siege of Tenedos, Action of 29 September 1662, Battle of Lesbos, Action of 3 May 1657, Battle of Perast, Armistice of Candia, Siege of Lemnos (1657), Battle of Makronisos, Battle of Porto Delphino, Siege of Monemvasia, Action of 10 July 1651, Battle of the Dardanelles, Action of 26 May 1646",,no,no
http://www.wikidata.org/entity/Q700841,Ottoman-Safavid War,1532-01-01T00:00:00Z,1532-01-01T00:00:00Z,1555-01-01T00:00:00Z,,Mesopotamia,"Ottoman Empire, Safavid dynasty",Ottoman–Persian Wars,"Capture of Baghdad (1534), Safavid Campaign, Ottoman-Safavid War of 1548–1549, Siege of Van (1548), Nakhchivan campaign",,no,no
http://www.wikidata.org/entity/Q701644,Ottoman–Safavid War,1578-01-01T00:00:00Z,1578-01-01T00:00:00Z,1590-01-01T00:00:00Z,,Mesopotamia,"Ottoman Empire, Safavid dynasty",Ottoman–Persian Wars,"Siege of Tbilisi (1579), Battle of Alvar, Battle of Shahoglu, Lala Mustafa Pasha's Caucasian campaign, Occupation of Yerevan (1583), Siege of Tabriz (1585–1586), Siege of Tabriz (1585), Battle of Dezful, Battle of Koyungeçidi, Siege of Tbilisi (1582), Battle of Mayan, Battle of Torches",,no,no
http://www.wikidata.org/entity/Q703426,Goguryeo–Yamato War,,0391-01-01T00:00:00Z,0407-01-01T00:00:00Z,,Korean Peninsula,"Wa, Goguryeo",,,,no,no
http://www.wikidata.org/entity/Q706183,Sino-French War,1885-04-01T00:00:00Z,1884-08-01T00:00:00Z,1885-04-01T00:00:00Z,,"Taiwan, China","French Third Republic, Qing dynasty",Tonkin Campaign,"Pescadores Campaign, Battle of Shipu, Battle of Fuzhou, Keelung Campaign, Kep Campaign, Battle of Zhenhai, Battle of Hòa Mộc, Battle of Hoa Moc, Treaty of Tientsin, Battle of Tamsui, Battle of Yu Oc, Battle of Dong Dang, Siege of Tuyên Quang, Battle of Nui Bop",,no,no
http://www.wikidata.org/entity/Q710709,Silla–Tang War,,0670-01-01T00:00:00Z,0676-01-01T00:00:00Z,,Korean Peninsula,"Silla, Tang dynasty",,Battle of Maeso,,no,no
http://www.wikidata.org/entity/Q714557,Kalinga War,,-0261-01-01T00:00:00Z,-0260-01-01T00:00:00Z,,Kalinga,"Maurya empire, Kalinga, Ashoka",,,,no,no
http://www.wikidata.org/entity/Q717373,Japanese invasion of Taiwan (1895),1895-01-01T00:00:00Z,1895-05-29T00:00:00Z,1895-11-18T00:00:00Z,"Empire of Japan, Republic of Formosa",Taiwan,"Empire of Japan, Republic of Formosa",,"Battle of Baguashan, Capitulation of Tainan, Battle of Yunlin-Chiayi, Hsinchu Campaign, Battle of Chiayi, Battle of Chiatung, Battle of Changhsing, Battle of Keelung",,no,no
http://www.wikidata.org/entity/Q720936,Polish–Teutonic War of 1431–35,1431-01-01T00:00:00Z,1431-01-01T00:00:00Z,1435-01-01T00:00:00Z,,,"Teutonic Order, Kingdom of Poland",Polish–Teutonic War,,,no,no
http://www.wikidata.org/entity/Q722041,Ashanti–Akim–Akwapim War,,1814-01-01T00:00:00Z,,,,"Akyem, Ashanti Empire, Akuapem",,,,no,no
http://www.wikidata.org/entity/Q722047,Ashanti–Fante War,1806-01-01T00:00:00Z,1806-01-01T00:00:00Z,1807-01-01T00:00:00Z,,,"Kingdom of Holland, Ashanti Empire, Fante Confederacy",Anglo-Ashanti wars,,,no,no
http://www.wikidata.org/entity/Q722051,Anglo-Ashanti wars,,1824-01-01T00:00:00Z,1901-01-01T00:00:00Z,,Ashanti Empire,"Ashanti Empire, British Empire",Scramble for Africa,"Second Battle of Accra, Ashanti–Fante War, Yaa Asantewaa War",,no,no
http://www.wikidata.org/entity/Q722713,Portuguese-Turkish War,1509-01-01T00:00:00Z,1509-01-01T00:00:00Z,1509-01-01T00:00:00Z,,,"Ottoman Empire, Portuguese Empire",,,,no,no
http://www.wikidata.org/entity/Q727922,Cologne Diocesan Feud,,1473-01-01T00:00:00Z,1480-01-01T00:00:00Z,,,"Ruprecht of the Palatinate, Duchy of Burgundy, Roman Catholic Archdiocese of Cologne, Landstände, Holy Roman Empire",,,,no,no
http://www.wikidata.org/entity/Q735349,Russian conquest of Siberia,1580-01-01T00:00:00Z,1580-07-01T00:00:00Z,1700-01-01T00:00:00Z,,Siberia,,territorial evolution of Russia,"Battle of Irmen, Russian annexation of Yakutia, Russian conquest of Tuva, Battle of Chuvash Cape",,no,no
http://www.wikidata.org/entity/Q738787,Lelantine War,,-0709-01-01T00:00:00Z,-0649-01-01T00:00:00Z,,Euboea,"Eretria, Chalkida",,,,no,no
http://www.wikidata.org/entity/Q739644,Overland Campaign,,1864-05-04T00:00:00Z,1864-06-24T00:00:00Z,,Virginia,,American Civil War,,,no,no
http://www.wikidata.org/entity/Q740791,Serbo-Bulgarian War,1885-11-28T00:00:00Z,,,,Balkans,,,"Battle of Slivnitsa, Battle of Pirot",,no,no
http://www.wikidata.org/entity/Q742813,Chincha Islands War,1864-01-01T00:00:00Z,1864-04-14T00:00:00Z,1866-01-01T00:00:00Z,"Bolivia, Spain, Chile, Ecuador, Peru",Chincha Islands,"Bolivia, Spain, Chile, Ecuador, Peru",,"Action of 17 November 1865, Capture of the Paquete de Maule, Bombardment of Valparaiso, Battle of Papudo, Battle of Abtao, Battle of Callao, Action of 22 August 1866",,no,no
http://www.wikidata.org/entity/Q744969,Han–Xiongnu War,,-0138-01-01T00:00:00Z,0089-01-01T00:00:00Z,,People's Republic of China,"Han dynasty, Xiongnu",,"Battle of Hexi, Battle of Ikh Bayan, Battle of Tian Shan, Battle of Mayi, Battle of Loulan, Battle of Mobei, Battle of Zhizhi, Battle of Yiwulu, Battle of Jushi",,no,no
http://www.wikidata.org/entity/Q748780,First Indochina War,,1946-12-19T00:00:00Z,1954-08-01T00:00:00Z,French Indochina,French Indochina,"Kingdom of Cambodia, Khmer Issarak, French Fourth Republic, Vietnamese Independence League, State of Vietnam, Lao Issara, Kingdom of Laos","Cold War, Indochina Wars","Battle of Na San, Operation Papillon, My Trach Massacre, Operation Brochet, Operation Lorraine, Operation Hirondelle, Operation Ceinture, Battle of Phu Tong Hoa, Operation Bretagne, Operation Léa, Operation Camargue, Battle of Cao Bang, Operation Adolphe, Battle of Route Coloniale 4, Battle of Hoa Binh, Operation Atlante, Battle of the Day River, Battle of Muong Khoua, Battle of Mang Yang Pass, Operation Castor, Battle of Dong Khe, Battle of Nghĩa Lộ, Battle of Dien Bien Phu, Battle of Nghia Lo, Operation Mouette, Battle of Mao Khe, Battle of Vinh Yen, Battle of Hanoi",,no,no
http://www.wikidata.org/entity/Q749397,eastern theater of the American Civil War,,1861-01-01T00:00:00Z,1865-01-01T00:00:00Z,,,,American Civil War,"Appomattox Campaign, Battle of Gettysburg",,no,no
http://www.wikidata.org/entity/Q759988,Zanj Rebellion,,0869-01-01T00:00:00Z,0883-01-01T00:00:00Z,,"Ahvaz, الفرات الاوسط وبغداد","Zanj, Banu Asad ibn Khuzaymah, Banu Tamim, Abbasid Caliphate, Bahila",,"Occupation of al-Ubulla, Occupation of al-Ahwaz, Battle of Basra, Battle of the Barges, Iraq Theater",,no,no
http://www.wikidata.org/entity/Q759998,Berber Revolt,,0739-01-01T00:00:00Z,0743-01-01T00:00:00Z,,Maghreb,"Berber, Umayyad Caliphate",,"Battle of al-Qarn, Berber revolt in the Wilayah of al-Andalus, Siege of Gafsa, Battle of al-Asnam, Battle of Sebou, Battle of the Nobles, Battle of Bagdoura, Kairouan Offensive",,no,no
http://www.wikidata.org/entity/Q762191,Ottoman–Portuguese conflicts of 1538–1560,1538-01-01T00:00:00Z,1538-01-01T00:00:00Z,1557-01-01T00:00:00Z,,,"Adal Sultanate, Ottoman Empire, Portuguese Empire, Ormus, Gujarat Sultanate, Ethiopian Empire",Ottoman–Portuguese confrontations,"Battle of Wofla, Battle of Bab al-Mandab, Battle of Suez, Battle of Suakin, Capture of Aden of 1548, Siege of Bahrain, Siege of Diu, Battle of the Strait of Hormuz, Second Siege of Diu, Siege of Qatif, Attack on Jeddah (1541), Battle of the Bay of Velez, Battle of Wayna Daga, Battle of El Tor, Battle of Jarte, Ottoman campaign against Hormuz, Battle of Kamaran, Battle of the Gulf of Oman",,no,no
http://www.wikidata.org/entity/Q765656,Tarrantine War,,1607-01-01T00:00:00Z,1615-01-01T00:00:00Z,,,,,,,no,no
http://www.wikidata.org/entity/Q766437,Rif War,1911-06-08T00:00:00Z,1911-06-08T00:00:00Z,1927-01-01T00:00:00Z,,Rif,"Spain, Republic of the Rif, France","Spanish–Moroccan conflicts, interwar period","Battle of Dhar Ubarran, Ighane river cavalry charge, Battle of Ouergha, Siege of Kudia Tahar, Alhucemas landing, siege of Sidi Dris, Jbala campaign, Kert campaign, siege of Afrau, Battle of Annual",,no,no
http://www.wikidata.org/entity/Q768496,Banana Wars,,1898-01-01T00:00:00Z,1934-01-01T00:00:00Z,,Central America,United States of America,,"Santo Domingo Affair, Battle of Las Trencheras, United States occupation of Haiti, Negro Rebellion, Battle of Guayacanas, Battle of San Francisco de Macoris, Segunda intervención estadounidense, United States occupation of Nicaragua",,no,no
http://www.wikidata.org/entity/Q772814,Caste War of Yucatán,1847-01-01T00:00:00Z,1847-01-01T00:00:00Z,1901-01-01T00:00:00Z,,Yucatan Peninsula,"Republic of Yucatán, British Honduras, Chan Santa Cruz, United Kingdom of Great Britain and Ireland, Mexico",Mexican Indian Wars,,,no,no
http://www.wikidata.org/entity/Q773192,Lowry War,,1864-01-01T00:00:00Z,1872-01-01T00:00:00Z,,,Henry Berry Lowrie,,,,no,no
http://www.wikidata.org/entity/Q777345,Mad War,1485-01-01T00:00:00Z,1485-01-01T00:00:00Z,1488-01-01T00:00:00Z,,Kingdom of France,"Duchy of Brittany, Albret, Principality of Orange, Angoumois, Kingdom of France, Duchy of Lorraine",,Battle of Saint-Aubin-du-Cormier,,no,no
http://www.wikidata.org/entity/Q780845,Franco-Thai War,1940-10-01T00:00:00Z,1940-10-01T00:00:00Z,1941-05-09T00:00:00Z,,French Indochina,"Vichy France, Thailand",World War II,Battle of Ko Chang,,no,no
http://www.wikidata.org/entity/Q797952,Babylonian War,,-0310-01-01T00:00:00Z,-0308-01-01T00:00:00Z,,Babylon,"Antigonid dynasty, Seleucid Empire",Wars of the Diadochi,"Third Siege of Babylon, Battle of the Tigris, Second Siege of Babylon, First Siege of Babylon, Battle of the 25 of Abu",,no,no
http://www.wikidata.org/entity/Q799801,Bafut Wars,,1891-01-01T00:00:00Z,1907-01-01T00:00:00Z,Kamerun,,"Germany, Fon of Bafut",,,,no,no
http://www.wikidata.org/entity/Q807741,Barbary Wars,1805-07-18T00:00:00Z,1801-01-01T00:00:00Z,1815-01-01T00:00:00Z,,Barbary Coast,"Kingdom of Sicily, 'Alawi dynasty, United States of America, Sweden, Ottoman Empire",,"Second Barbary War, First Barbary War",,no,no
http://www.wikidata.org/entity/Q809687,First Kurdish–Iraqi War,,1961-09-11T00:00:00Z,1970-03-01T00:00:00Z,,,,Iraqi–Kurdish conflict,Battle of Mount Handrin,,no,no
http://www.wikidata.org/entity/Q809750,Bavarian War,1420-01-01T00:00:00Z,1420-01-01T00:00:00Z,1422-01-01T00:00:00Z,,Bavaria,"Bavaria-Munich, Bavaria-Landshut, Bavaria-Ingolstadt",,,,no,no
http://www.wikidata.org/entity/Q815167,Siege of Constantinople (860),0860-01-01T00:00:00Z,0860-06-22T00:00:00Z,0860-08-08T00:00:00Z,,Constantinople,Byzantine Empire,Rus'–Byzantine War,,,no,no
http://www.wikidata.org/entity/Q827286,First Bremish-Swedish War,,1654-01-01T00:00:00Z,1654-01-01T00:00:00Z,,,"Sweden, Duchy of Bremen and Verden",,,,no,no
http://www.wikidata.org/entity/Q827612,Jugurthine War,,-0111-01-01T00:00:00Z,-0105-01-01T00:00:00Z,,Numidia Kingdom,,,"Siege of Zama, Siege of Cirta, Siege of Thala, Battle of the Muthul, Siege of the fortress at Muluccha, Battle of Suthul, Second Battle of Cirta",,no,no
http://www.wikidata.org/entity/Q832273,Eritrean–Ethiopian War,2000-06-18T00:00:00Z,1998-05-06T00:00:00Z,2000-05-25T00:00:00Z,,"Eritrea, Ethiopia","Eritrea, Ethiopia",Conflicts in the Horn of Africa,,,no,no
http://www.wikidata.org/entity/Q834498,Hunger War,1414-01-01T00:00:00Z,,,,State of the Teutonic Order,"Teutonic Order, Kingdom of Poland, Grand Duchy of Lithuania",Polish–Teutonic War,,,no,no
http://www.wikidata.org/entity/Q838695,First Congo War,1996-10-24T00:00:00Z,1996-10-24T00:00:00Z,1997-05-16T00:00:00Z,,Zaire,"Uganda, National Union for the Total Independence of Angola, Angola, Rwanda, Army for the Liberation of Rwanda, Alliance of Democratic Forces for the Liberation of Congo, Burundi, Zaire, Interahamwe",Congo Civil War,"Operation Thunderbolt, Massacres of Hutus during the First Congo War, Fall of Lubumbashi, Battle of Kenge, rape during the Congo civil wars, Battle of Kisangani",,no,no
http://www.wikidata.org/entity/Q840403,First Zhili–Fengtian War,1922-04-10T00:00:00Z,,,,,,"Warlord Era, Zhili–Fengtian War",,,no,no
http://www.wikidata.org/entity/Q842774,Polish–Ukrainian War,1918-11-01T00:00:00Z,1918-11-01T00:00:00Z,1919-07-17T00:00:00Z,,Eastern Europe,"Second Polish Republic, West Ukrainian People's Republic",Ukrainian War of Independence,"Chortkiv offensive, Hutsul Republic, Battle of Przemyśl, Romanian occupation of Pokuttya, Battle of Lemberg",,no,no
http://www.wikidata.org/entity/Q849680,American Indian Wars,,1609-01-01T00:00:00Z,1924-01-01T00:00:00Z,,North America,"Swedish Empire, Spain, Métis, Canada, Aleut people, Yupik peoples, Danish Empire, Republic of Texas, Spanish Empire, Dutch colonial empire, Russian Empire, Hudson's Bay Company, Inuit, Mexico, Provisional Government of Saskatchewan, Confederate States, British Empire, United States Cavalry, Kingdom of France, Dominion of Newfoundland, Kingdom of England, United States of America, Republic of West Florida, Vermont Republic, California Republic",,"Texas–Indian wars, Battle of Pima Butte, Battle of Plum Creek, Father Rale's War, Ute Wars, Battle of Blue Licks, Chickasaw Wars, Yuma War, Battle of the Tongue River, Paiute War, Northern Cheyenne Exodus, Bannock War of 1895, Yakima War, Pequot War, Sheepeater Indian War, Battle of Beecher Island, Crow War, Snake War, Yamasee War, Battle of Hungry Hill, Great Raid of 1840, Battle of Village Creek, Colorado War, Cheyenne expedition, Rogue River Wars, Halloway Massacre, Hualapai War, Black Hawk War, Tuscarora War, King Philip's War, Winnebago War, Tecumseh's War, Battle of Bandera Pass, Mohave War, Bear River Massacre, Pitt River Expedition, Sitgreaves Expedition, Bannock War, Bitter Spring Expedition, Battle of Egan Station, Jicarilla War, Anglo-Powhatan Wars, Credit Island, Coeur d'Alene War, Fort Parker massacre, Puget Sound War, Arikara War, Modoc War, North-West Rebellion, Battle of Blanco Canyon, Battle of the Sink Hole, First Battle of Adobe Walls, Navajo Wars, Tule River War, Antelope Hills Expedition, Owens Valley Indian War, Battle of Sugar Point, Red River War, Cayuse War, Battle of Washita River, Seminole Wars, Battle of Kelley Creek, Battle of the North Fork of the Red River, Battle of Soldier Spring, Bald Hills War, Esopus Wars, Sioux Wars, Battle of Pease River, Creek War, Crazy Snake Rebellion, Nez Perce War",,no,no
http://www.wikidata.org/entity/Q856168,Pastry War,1838-11-27T00:00:00Z,1838-11-27T00:00:00Z,1839-03-09T00:00:00Z,,Mexico,"Republic of Texas, United States of America, July Monarchy, United Kingdom of Great Britain and Ireland, Centralist Republic of Mexico",,Battle of Veracruz,,no,no
http://www.wikidata.org/entity/Q857982,First Matabele War,1894-01-01T00:00:00Z,1893-10-01T00:00:00Z,1894-01-01T00:00:00Z,,Matabeleland,"British South Africa Company, Northern Ndebele people, company rule in Rhodesia, Tswana people",Second Matabele War,"Battle of Bembezi, Shangani Patrol, Battle of the Shangani",,no,no
